Block,Floor,FloorLevel,Room,Size,Size_Category,Price,AvgPrice,Date,Direction,View,Distance,View_Score
24,24,Mid, B,580,Middle_Unit,8100280,13966,3/9/2013,east,6. Normal (Good Direction - S/E),200,6
1,6,Low, D,489,Small_Unit,5499783,11247,3/9/2013,south,10. Poor Street (King's Road Noise Penalty),400,2
37,5,Low, F,897,Large_Unit,11300406,12598,2/9/2013,west,3. Premium Partial (Gap Harbour View),600,8
3,14,Mid, A,583,Middle_Unit,6524936,11192,2/9/2013,north,8. Normal (Poor Direction - N/W),400,4.5
15,6,Low, E,689,Middle_Unit,7849777,11393,30/8/2013,south,10. Poor Street (King's Road Noise Penalty),400,2
21,13,Mid, D,702,Large_Unit,8800272,12536,29/8/2013,south,6. Normal (Good Direction - S/E),150,6
62,10,Low, C,680,Middle_Unit,9379920,13794,28/8/2013,east,6. Normal (Good Direction - S/E),200,6
30,6,Low, B,606,Middle_Unit,7930116,13086,27/8/2013,east,6. Normal (Good Direction - S/E),500,6
26,22,Mid, F,716,Large_Unit,9600128,13408,27/8/2013,west,8. Normal (Poor Direction - N/W),200,4.5
37,21,Mid, H,1114,Large_Unit,19000384,17056,26/8/2013,north,1. Premium Plus (Full Harbour),600,9
57,16,Mid, D,760,Large_Unit,11200120,14737,23/8/2013,south,6. Normal (Good Direction - S/E),200,6
2,9,Low, G,545,Small_Unit,6179755,11339,23/8/2013,west,8. Normal (Poor Direction - N/W),400,4.5
54,8,Low, B,587,Middle_Unit,8499760,14480,22/8/2013,east,3. Premium Partial (Gap Harbour View),650,8
23,7,Low, D,702,Large_Unit,8760258,12479,20/8/2013,south,6. Normal (Good Direction - S/E),200,6
54,12,Mid, G,587,Middle_Unit,8179845,13935,19/8/2013,west,3. Premium Partial (Gap Harbour View),650,8
33,18,Mid, F,897,Large_Unit,11399973,12709,19/8/2013,west,3. Premium Partial (Gap Harbour View),700,4.5
13,21,Mid, F,685,Middle_Unit,8259730,12058,16/8/2013,west,8. Normal (Poor Direction - N/W),400,4.5
3,11,Mid, A,583,Middle_Unit,6400174,10978,16/8/2013,north,8. Normal (Poor Direction - N/W),400,4.5
11,20,Mid, F,691,Middle_Unit,8399796,12156,9/8/2013,west,8. Normal (Poor Direction - N/W),400,4.5
39,22,Mid, C,897,Large_Unit,13379652,14916,7/8/2013,east,3. Premium Partial (Gap Harbour View),600,8
14,6,Low, B,582,Middle_Unit,7450182,12801,6/8/2013,east,6. Normal (Good Direction - S/E),400,6
6,3,Low, G,692,Middle_Unit,7329664,10592,6/8/2013,west,8. Normal (Poor Direction - N/W),460,4.5
1,5,Low, H,545,Small_Unit,6050045,11101,5/8/2013,north,8. Normal (Poor Direction - N/W),400,4.5
11,21,Mid, B,582,Middle_Unit,7968162,13691,2/8/2013,east,6. Normal (Good Direction - S/E),400,6
22,28,High, E,702,Large_Unit,9900306,14103,1/8/2013,south,6. Normal (Good Direction - S/E),150,6
59,25,Mid, F,493,Small_Unit,7600088,15416,31/7/2013,west,8. Normal (Poor Direction - N/W),200,4.5
40,14,Mid, G,1015,Large_Unit,17600100,17340,26/7/2013,west,3. Premium Partial (Gap Harbour View),600,8
36,27,High, F,897,Large_Unit,11450205,12765,25/7/2013,west,3. Premium Partial (Gap Harbour View),600,4.5
43,11,Mid, C,897,Large_Unit,11300406,12598,25/7/2013,east,3. Premium Partial (Gap Harbour View),700,8
31,18,Mid, F,503,Small_Unit,5999784,11928,23/7/2013,west,8. Normal (Poor Direction - N/W),500,4.5
60,7,Low, D,714,Large_Unit,9900324,13866,22/7/2013,south,6. Normal (Good Direction - S/E),200,6
44,26,High, C,723,Large_Unit,10280337,14219,18/7/2013,east,3. Premium Partial (Gap Harbour View),650,8
39,3,Low, F,897,Large_Unit,10079589,11237,18/7/2013,west,8. Normal (Poor Direction - N/W),600,4.5
40,6,Low, H,1114,Large_Unit,17680294,15871,12/7/2013,north,1. Premium Plus (Full Harbour),600,9
10,20,Mid, C,582,Middle_Unit,7500234,12887,12/7/2013,east,6. Normal (Good Direction - S/E),400,6
2,8,Low, C,489,Small_Unit,5620077,11493,12/7/2013,east,6. Normal (Good Direction - S/E),400,6
7,4,Low, D,582,Middle_Unit,7468224,12832,11/7/2013,south,2. Premium (Full Mountain),430,8.5
58,9,Low, H,760,Large_Unit,10000080,13158,11/7/2013,north,8. Normal (Poor Direction - N/W),200,4.5
44,22,Mid, F,572,Middle_Unit,7999992,13986,10/7/2013,west,3. Premium Partial (Gap Harbour View),650,8
28,30,High, E,602,Middle_Unit,8999900,14950,10/7/2013,south,6. Normal (Good Direction - S/E),400,6
37,7,Low, C,897,Large_Unit,11330007,12631,9/7/2013,east,3. Premium Partial (Gap Harbour View),600,8
63,10,Low, E,715,Large_Unit,8299720,11608,9/7/2013,south,6. Normal (Good Direction - S/E),200,6
2,1,Low, C,482,Small_Unit,4999786,10373,8/7/2013,east,6. Normal (Good Direction - S/E),400,6
58,20,Mid, F,717,Large_Unit,10600128,14784,4/7/2013,west,8. Normal (Poor Direction - N/W),200,4.5
50,7,Low, H,603,Middle_Unit,7679808,12736,3/7/2013,north,8. Normal (Poor Direction - N/W),350,4.5
44,6,Low, F,572,Middle_Unit,8249956,14423,28/6/2013,west,3. Premium Partial (Gap Harbour View),650,8
51,23,Mid, G,664,Middle_Unit,8600128,12952,28/6/2013,west,8. Normal (Poor Direction - N/W),350,4.5
28,14,Mid, B,714,Large_Unit,9499770,13305,26/6/2013,east,6. Normal (Good Direction - S/E),400,6
12,26,High, B,684,Middle_Unit,8930304,13056,26/6/2013,east,6. Normal (Good Direction - S/E),400,6
12,5,Low, G,581,Middle_Unit,7500129,12909,25/6/2013,west,8. Normal (Poor Direction - N/W),400,4.5
40,24,Mid, F,897,Large_Unit,12000066,13378,25/6/2013,west,3. Premium Partial (Gap Harbour View),600,8
46,26,High, G,718,Large_Unit,10899958,15181,24/6/2013,west,8. Normal (Poor Direction - N/W),500,4.5
63,18,Mid, E,715,Large_Unit,10280270,14378,21/6/2013,south,6. Normal (Good Direction - S/E),200,6
1,8,Low, D,489,Small_Unit,5499783,11247,21/6/2013,south,10. Poor Street (King's Road Noise Penalty),400,2
46,19,Mid, E,748,Large_Unit,11959772,15989,21/6/2013,south,6. Normal (Good Direction - S/E),500,6
7,8,Low, H,582,Middle_Unit,7680072,13196,19/6/2013,north,8. Normal (Poor Direction - N/W),430,4.5
13,12,Mid, H,689,Middle_Unit,8380307,12163,19/6/2013,north,8. Normal (Poor Direction - N/W),400,4.5
23,15,Mid, H,702,Large_Unit,8850114,12607,19/6/2013,north,8. Normal (Poor Direction - N/W),200,4.5
19,17,Mid, G,583,Middle_Unit,7320148,12556,19/6/2013,west,8. Normal (Poor Direction - N/W),150,4.5
20,26,High, D,747,Large_Unit,11199771,14993,19/6/2013,south,6. Normal (Good Direction - S/E),150,6
18,16,Mid, D,593,Middle_Unit,8049975,13575,17/6/2013,south,2. Premium (Full Mountain),400,8.5
14,9,Low, A,530,Small_Unit,7000240,13208,17/6/2013,north,8. Normal (Poor Direction - N/W),400,4.5
10,25,Mid, D,689,Middle_Unit,8380307,12163,17/6/2013,south,2. Premium (Full Mountain),400,8.5
43,18,Mid, C,897,Large_Unit,11899602,13266,14/6/2013,east,3. Premium Partial (Gap Harbour View),700,8
59,15,Mid, C,714,Large_Unit,10799964,15126,11/6/2013,east,6. Normal (Good Direction - S/E),200,6
51,16,Mid, B,582,Middle_Unit,7738272,13296,11/6/2013,east,6. Normal (Good Direction - S/E),350,6
35,10,Low, H,1114,Large_Unit,16929458,15197,11/6/2013,north,1. Premium Plus (Full Harbour),600,9
11,24,Mid, D,689,Middle_Unit,8250086,11974,10/6/2013,south,2. Premium (Full Mountain),400,8.5
2,13,Mid, B,489,Small_Unit,6000030,12270,7/6/2013,east,6. Normal (Good Direction - S/E),400,6
29,5,Low, D,530,Small_Unit,6700260,12642,6/6/2013,south,6. Normal (Good Direction - S/E),400,6
40,1,Low, B,1099,Large_Unit,13000071,11829,6/6/2013,east,3. Premium Partial (Gap Harbour View),600,8
1,9,Low, G,580,Middle_Unit,6679860,11517,5/6/2013,west,8. Normal (Poor Direction - N/W),400,4.5
51,10,Low, C,582,Middle_Unit,7799964,13402,4/6/2013,east,6. Normal (Good Direction - S/E),350,6
16,27,High, E,689,Middle_Unit,10000146,14514,3/6/2013,south,2. Premium (Full Mountain),400,8.5
7,23,Mid, F,536,Small_Unit,6850080,12780,29/5/2013,west,8. Normal (Poor Direction - N/W),430,4.5
51,13,Mid, E,502,Small_Unit,6820172,13586,28/5/2013,south,6. Normal (Good Direction - S/E),350,6
48,17,Mid, E,503,Small_Unit,7080228,14076,28/5/2013,south,6. Normal (Good Direction - S/E),500,6
60,23,Mid, F,647,Middle_Unit,9100055,14065,23/5/2013,west,8. Normal (Poor Direction - N/W),200,4.5
46,8,Low, E,748,Large_Unit,10499676,14037,21/5/2013,south,6. Normal (Good Direction - S/E),500,6
9,24,Mid, E,670,Middle_Unit,8549870,12761,16/5/2013,south,2. Premium (Full Mountain),400,8.5
3,23,Mid, E,583,Middle_Unit,6449729,11063,13/5/2013,south,2. Premium (Full Mountain),400,8.5
30,19,Mid, G,506,Small_Unit,6699946,13241,7/5/2013,west,8. Normal (Poor Direction - N/W),500,4.5
21,12,Mid, H,709,Large_Unit,9000046,12694,2/5/2013,north,8. Normal (Poor Direction - N/W),150,4.5
53,11,Mid, D,749,Large_Unit,10980340,14660,30/4/2013,south,6. Normal (Good Direction - S/E),350,6
17,14,Mid, D,593,Middle_Unit,7180044,12108,29/4/2013,south,2. Premium (Full Mountain),400,8.5
32,26,High, C,701,Large_Unit,9099681,12981,24/4/2013,east,6. Normal (Good Direction - S/E),500,6
11,27,High, A,598,Middle_Unit,8999900,15050,24/4/2013,north,8. Normal (Poor Direction - N/W),400,4.5
53,9,Low, D,749,Large_Unit,10879974,14526,22/4/2013,south,6. Normal (Good Direction - S/E),350,6
1,23,Mid, D,489,Small_Unit,5750151,11759,19/4/2013,south,10. Poor Street (King's Road Noise Penalty),400,2
53,22,Mid, E,749,Large_Unit,11449963,15287,19/4/2013,south,6. Normal (Good Direction - S/E),350,6
22,14,Mid, G,582,Middle_Unit,7950120,13660,18/4/2013,west,8. Normal (Poor Direction - N/W),150,4.5
44,21,Mid, A,708,Large_Unit,9800136,13842,12/4/2013,north,1. Premium Plus (Full Harbour),650,9
1,10,Low, A,545,Small_Unit,6179755,11339,9/4/2013,north,8. Normal (Poor Direction - N/W),400,4.5
27,24,Mid, A,580,Middle_Unit,8299800,14310,9/4/2013,north,8. Normal (Poor Direction - N/W),400,4.5
21,5,Low, G,580,Middle_Unit,7860160,13552,5/4/2013,west,8. Normal (Poor Direction - N/W),150,4.5
33,7,Low, F,897,Large_Unit,11500437,12821,27/3/2013,west,3. Premium Partial (Gap Harbour View),700,4.5
27,26,High, G,530,Small_Unit,7280080,13736,27/3/2013,west,8. Normal (Poor Direction - N/W),400,4.5
43,6,Low, A,1114,Large_Unit,16000382,14363,25/3/2013,north,1. Premium Plus (Full Harbour),700,9
18,22,Mid, G,684,Middle_Unit,8500068,12427,25/3/2013,west,8. Normal (Poor Direction - N/W),400,4.5
22,5,Low, C,582,Middle_Unit,7759806,13333,22/3/2013,east,6. Normal (Good Direction - S/E),150,6
49,14,Mid, H,701,Large_Unit,9589680,13680,21/3/2013,north,8. Normal (Poor Direction - N/W),500,4.5
19,2,Low, G,583,Middle_Unit,7099774,12178,21/3/2013,west,8. Normal (Poor Direction - N/W),150,4.5
10,23,Mid, C,582,Middle_Unit,7780176,13368,20/3/2013,east,6. Normal (Good Direction - S/E),400,6
48,20,Mid, A,603,Middle_Unit,8879778,14726,20/3/2013,north,8. Normal (Poor Direction - N/W),500,4.5
58,23,Mid, D,760,Large_Unit,11599880,15263,20/3/2013,south,6. Normal (Good Direction - S/E),200,6
37,28,High, B,1015,Large_Unit,24879680,24512,18/3/2013,east,3. Premium Partial (Gap Harbour View),600,8
61,12,Mid, A,591,Middle_Unit,8799990,14890,18/3/2013,north,8. Normal (Poor Direction - N/W),200,4.5
33,30,High, C,897,Large_Unit,20000409,22297,15/3/2013,east,3. Premium Partial (Gap Harbour View),700,8
33,29,High, C,897,Large_Unit,14999634,16722,15/3/2013,east,3. Premium Partial (Gap Harbour View),700,8
12,5,Low, C,684,Middle_Unit,8699796,12719,14/3/2013,east,6. Normal (Good Direction - S/E),400,6
26,17,Mid, H,747,Large_Unit,11700261,15663,13/3/2013,north,8. Normal (Poor Direction - N/W),200,4.5
54,16,Mid, A,552,Middle_Unit,8680200,15725,12/3/2013,north,1. Premium Plus (Full Harbour),650,9
55,25,Mid, B,800,Large_Unit,10904800,13631,7/3/2013,east,6. Normal (Good Direction - S/E),200,6
41,28,High, C,897,Large_Unit,18180396,20268,6/3/2013,east,3. Premium Partial (Gap Harbour View),600,8
61,16,Mid, F,682,Middle_Unit,9550046,14003,6/3/2013,west,8. Normal (Poor Direction - N/W),200,4.5
61,15,Mid, C,707,Large_Unit,11500062,16266,5/3/2013,east,6. Normal (Good Direction - S/E),200,6
50,28,High, E,503,Small_Unit,6699960,13320,4/3/2013,south,6. Normal (Good Direction - S/E),350,6
41,22,Mid, H,1114,Large_Unit,19549586,17549,4/3/2013,north,1. Premium Plus (Full Harbour),600,9
43,7,Low, C,897,Large_Unit,12000066,13378,1/3/2013,east,3. Premium Partial (Gap Harbour View),700,8
41,23,Mid, B,1015,Large_Unit,18000010,17734,1/3/2013,east,3. Premium Partial (Gap Harbour View),600,8
21,3,Low, B,723,Large_Unit,8649972,11964,1/3/2013,east,6. Normal (Good Direction - S/E),150,6
7,10,Low, G,536,Small_Unit,6979792,13022,28/2/2013,west,8. Normal (Poor Direction - N/W),430,4.5
60,4,Low, H,593,Middle_Unit,8200004,13828,28/2/2013,north,8. Normal (Poor Direction - N/W),200,4.5
50,27,High, F,582,Middle_Unit,8600214,14777,28/2/2013,west,8. Normal (Poor Direction - N/W),350,4.5
21,28,High, D,702,Large_Unit,10680228,15214,26/2/2013,south,6. Normal (Good Direction - S/E),150,6
51,3,Low, B,582,Middle_Unit,7099818,12199,25/2/2013,east,6. Normal (Good Direction - S/E),350,6
29,17,Mid, A,703,Large_Unit,8779767,12489,25/2/2013,north,8. Normal (Poor Direction - N/W),400,4.5
51,3,Low, E,502,Small_Unit,6099802,12151,22/2/2013,south,6. Normal (Good Direction - S/E),350,6
9,3,Low, A,475,Small_Unit,6299925,13263,22/2/2013,north,8. Normal (Poor Direction - N/W),400,4.5
51,19,Mid, A,701,Large_Unit,9150153,13053,21/2/2013,north,8. Normal (Poor Direction - N/W),350,4.5
47,4,Low, B,707,Large_Unit,8949913,12659,21/2/2013,east,6. Normal (Good Direction - S/E),500,6
48,12,Mid, F,580,Middle_Unit,6000100,10345,21/2/2013,west,8. Normal (Poor Direction - N/W),500,4.5
29,5,Low, B,580,Middle_Unit,7299880,12586,20/2/2013,east,6. Normal (Good Direction - S/E),400,6
47,3,Low, E,580,Middle_Unit,7169960,12362,20/2/2013,south,6. Normal (Good Direction - S/E),500,6
6,8,Low, B,797,Large_Unit,11400288,14304,20/2/2013,east,6. Normal (Good Direction - S/E),460,6
43,11,Mid, G,1015,Large_Unit,16380070,16138,20/2/2013,west,3. Premium Partial (Gap Harbour View),700,8
2,23,Mid, A,583,Middle_Unit,7019903,12041,20/2/2013,north,8. Normal (Poor Direction - N/W),400,4.5
9,16,Mid, C,589,Middle_Unit,7380170,12530,19/2/2013,east,6. Normal (Good Direction - S/E),400,6
18,18,Mid, B,684,Middle_Unit,8387892,12263,19/2/2013,east,6. Normal (Good Direction - S/E),400,6
59,21,Mid, D,584,Middle_Unit,8490192,14538,18/2/2013,south,6. Normal (Good Direction - S/E),200,6
21,4,Low, G,580,Middle_Unit,8200040,14138,14/2/2013,west,8. Normal (Poor Direction - N/W),150,4.5
14,21,Mid, B,582,Middle_Unit,7699860,13230,14/2/2013,east,6. Normal (Good Direction - S/E),400,6
8,15,Mid, C,722,Large_Unit,8549924,11842,14/2/2013,east,6. Normal (Good Direction - S/E),400,6
9,12,Mid, E,670,Middle_Unit,8299960,12388,14/2/2013,south,2. Premium (Full Mountain),400,8.5
43,3,Low, G,1015,Large_Unit,11600435,11429,14/2/2013,west,3. Premium Partial (Gap Harbour View),700,8
51,5,Low, D,502,Small_Unit,6479816,12908,14/2/2013,south,6. Normal (Good Direction - S/E),350,6
12,19,Mid, D,593,Middle_Unit,7749917,13069,8/2/2013,south,10. Poor Street (King's Road Noise Penalty),400,2
39,1,Low, G,1099,Large_Unit,11480154,10446,8/2/2013,west,3. Premium Partial (Gap Harbour View),600,8
18,11,Mid, E,593,Middle_Unit,7219775,12175,8/2/2013,south,2. Premium (Full Mountain),400,8.5
24,6,Low, B,580,Middle_Unit,7499980,12931,8/2/2013,east,6. Normal (Good Direction - S/E),200,6
26,5,Low, D,747,Large_Unit,9899991,13253,7/2/2013,south,6. Normal (Good Direction - S/E),200,6
43,28,High, F,897,Large_Unit,16567590,18470,7/2/2013,west,3. Premium Partial (Gap Harbour View),700,8
44,8,Low, G,572,Middle_Unit,8700120,15210,7/2/2013,west,3. Premium Partial (Gap Harbour View),650,8
38,28,High, H,1114,Large_Unit,25999646,23339,7/2/2013,north,1. Premium Plus (Full Harbour),600,9
30,28,High, F,506,Small_Unit,6819868,13478,6/2/2013,west,8. Normal (Poor Direction - N/W),500,4.5
2,2,Low, B,482,Small_Unit,5500102,11411,6/2/2013,east,6. Normal (Good Direction - S/E),400,6
2,22,Mid, H,583,Middle_Unit,7000081,12007,5/2/2013,north,8. Normal (Poor Direction - N/W),400,4.5
31,13,Mid, D,580,Middle_Unit,7828260,13497,5/2/2013,south,6. Normal (Good Direction - S/E),500,6
29,20,Mid, E,530,Small_Unit,6750080,12736,4/2/2013,south,6. Normal (Good Direction - S/E),400,6
21,27,High, H,709,Large_Unit,9049676,12764,4/2/2013,north,8. Normal (Poor Direction - N/W),150,4.5
60,26,High, A,596,Middle_Unit,8349960,14010,4/2/2013,north,8. Normal (Poor Direction - N/W),200,4.5
1,5,Low, A,545,Small_Unit,5790080,10624,4/2/2013,north,8. Normal (Poor Direction - N/W),400,4.5
62,22,Mid, G,561,Middle_Unit,8380218,14938,1/2/2013,west,8. Normal (Poor Direction - N/W),200,4.5
38,15,Mid, A,1114,Large_Unit,14799490,13285,1/2/2013,north,1. Premium Plus (Full Harbour),600,9
9,6,Low, D,670,Middle_Unit,7300320,10896,1/2/2013,south,10. Poor Street (King's Road Noise Penalty),400,2
27,6,Low, H,580,Middle_Unit,7250000,12500,31/1/2013,north,8. Normal (Poor Direction - N/W),400,4.5
49,21,Mid, C,582,Middle_Unit,7979802,13711,30/1/2013,east,6. Normal (Good Direction - S/E),500,6
28,9,Low, H,706,Large_Unit,8700038,12323,30/1/2013,north,8. Normal (Poor Direction - N/W),400,4.5
24,12,Mid, D,702,Large_Unit,8890128,12664,30/1/2013,south,6. Normal (Good Direction - S/E),200,6
33,12,Mid, C,897,Large_Unit,11419707,12731,29/1/2013,east,3. Premium Partial (Gap Harbour View),700,8
53,4,Low, H,749,Large_Unit,9080127,12123,29/1/2013,north,8. Normal (Poor Direction - N/W),350,4.5
22,5,Low, F,582,Middle_Unit,7280238,12509,29/1/2013,west,4. Good Open (High Floor City),150,7
27,14,Mid, H,580,Middle_Unit,7428060,12807,28/1/2013,north,8. Normal (Poor Direction - N/W),400,4.5
55,26,High, H,786,Large_Unit,9799848,12468,28/1/2013,north,8. Normal (Poor Direction - N/W),200,4.5
39,23,Mid, B,1015,Large_Unit,17699570,17438,25/1/2013,east,3. Premium Partial (Gap Harbour View),600,8
56,19,Mid, A,759,Large_Unit,9000222,11858,25/1/2013,north,8. Normal (Poor Direction - N/W),200,4.5
57,22,Mid, G,792,Large_Unit,13879800,17525,25/1/2013,west,8. Normal (Poor Direction - N/W),200,4.5
26,26,High, A,747,Large_Unit,12220173,16359,25/1/2013,north,8. Normal (Poor Direction - N/W),200,4.5
48,14,Mid, H,603,Middle_Unit,7749756,12852,25/1/2013,north,8. Normal (Poor Direction - N/W),500,4.5
10,25,Mid, E,689,Middle_Unit,8099884,11756,24/1/2013,south,2. Premium (Full Mountain),400,8.5
48,28,High, F,580,Middle_Unit,8459880,14586,24/1/2013,west,8. Normal (Poor Direction - N/W),500,4.5
49,3,Low, H,656,Middle_Unit,7280288,11098,24/1/2013,north,8. Normal (Poor Direction - N/W),500,4.5
62,26,High, E,741,Large_Unit,9500361,12821,24/1/2013,south,6. Normal (Good Direction - S/E),200,6
50,13,Mid, E,503,Small_Unit,6667768,13256,23/1/2013,south,6. Normal (Good Direction - S/E),350,6
50,7,Low, E,503,Small_Unit,6519886,12962,23/1/2013,south,6. Normal (Good Direction - S/E),350,6
51,3,Low, A,689,Middle_Unit,7780188,11292,22/1/2013,north,8. Normal (Poor Direction - N/W),350,4.5
18,6,Low, G,684,Middle_Unit,7900200,11550,22/1/2013,west,8. Normal (Poor Direction - N/W),400,4.5
6,11,Mid, H,760,Large_Unit,8800040,11579,22/1/2013,north,8. Normal (Poor Direction - N/W),460,4.5
11,26,High, C,582,Middle_Unit,7500234,12887,22/1/2013,east,6. Normal (Good Direction - S/E),400,6
56,7,Low, F,717,Large_Unit,10499748,14644,21/1/2013,west,8. Normal (Poor Direction - N/W),200,4.5
53,19,Mid, B,809,Large_Unit,12430285,15365,18/1/2013,east,6. Normal (Good Direction - S/E),350,6
28,8,Low, B,714,Large_Unit,8750070,12255,18/1/2013,east,6. Normal (Good Direction - S/E),400,6
52,17,Mid, G,701,Large_Unit,8880268,12668,17/1/2013,west,8. Normal (Poor Direction - N/W),350,4.5
59,21,Mid, F,567,Middle_Unit,8400105,14815,15/1/2013,west,8. Normal (Poor Direction - N/W),200,4.5
50,8,Low, C,664,Middle_Unit,8300000,12500,14/1/2013,east,6. Normal (Good Direction - S/E),350,6
31,4,Low, D,580,Middle_Unit,7250000,12500,14/1/2013,south,6. Normal (Good Direction - S/E),500,6
19,26,High, E,545,Small_Unit,7299730,13394,14/1/2013,south,6. Normal (Good Direction - S/E),150,6
32,15,Mid, D,580,Middle_Unit,7580020,13069,10/1/2013,south,6. Normal (Good Direction - S/E),500,6
63,22,Mid, H,592,Middle_Unit,8299840,14020,10/1/2013,north,8. Normal (Poor Direction - N/W),200,4.5
16,18,Mid, G,685,Middle_Unit,7789820,11372,9/1/2013,west,8. Normal (Poor Direction - N/W),400,4.5
53,4,Low, E,749,Large_Unit,8999984,12016,8/1/2013,south,6. Normal (Good Direction - S/E),350,6
24,20,Mid, H,709,Large_Unit,8600170,12130,8/1/2013,north,8. Normal (Poor Direction - N/W),200,4.5
40,10,Low, B,1015,Large_Unit,15899975,15665,4/1/2013,east,3. Premium Partial (Gap Harbour View),600,8
2,17,Mid, H,583,Middle_Unit,6800112,11664,4/1/2013,north,8. Normal (Poor Direction - N/W),400,4.5
49,28,High, D,502,Small_Unit,7229804,14402,3/1/2013,south,6. Normal (Good Direction - S/E),500,6
57,18,Mid, G,792,Large_Unit,13967712,17636,2/1/2013,west,8. Normal (Poor Direction - N/W),200,4.5
55,15,Mid, A,759,Large_Unit,9350121,12319,2/1/2013,north,8. Normal (Poor Direction - N/W),200,4.5
7,25,Mid, B,689,Middle_Unit,9220198,13382,2/1/2013,east,6. Normal (Good Direction - S/E),430,6
14,10,Low, B,582,Middle_Unit,7070136,12148,28/12/2012,east,6. Normal (Good Direction - S/E),400,6
29,22,Mid, B,580,Middle_Unit,7868280,13566,28/12/2012,east,6. Normal (Good Direction - S/E),400,6
39,8,Low, F,897,Large_Unit,10799880,12040,24/12/2012,west,8. Normal (Poor Direction - N/W),600,4.5
3,10,Low, F,545,Small_Unit,5749750,10550,21/12/2012,west,8. Normal (Poor Direction - N/W),400,4.5
18,27,High, A,690,Middle_Unit,9279810,13449,21/12/2012,north,8. Normal (Poor Direction - N/W),400,4.5
31,2,Low, F,503,Small_Unit,5900190,11730,21/12/2012,west,8. Normal (Poor Direction - N/W),500,4.5
2,8,Low, F,545,Small_Unit,5620040,10312,20/12/2012,west,8. Normal (Poor Direction - N/W),400,4.5
58,21,Mid, G,717,Large_Unit,8200329,11437,20/12/2012,west,8. Normal (Poor Direction - N/W),200,4.5
61,7,Low, D,714,Large_Unit,9269862,12983,13/12/2012,south,6. Normal (Good Direction - S/E),200,6
19,18,Mid, H,489,Small_Unit,6280227,12843,13/12/2012,north,8. Normal (Poor Direction - N/W),150,4.5
35,27,High, H,1114,Large_Unit,16499454,14811,12/12/2012,north,1. Premium Plus (Full Harbour),600,9
31,10,Low, G,503,Small_Unit,6650163,13221,7/12/2012,west,8. Normal (Poor Direction - N/W),500,4.5
28,18,Mid, E,602,Middle_Unit,7668276,12738,6/12/2012,south,6. Normal (Good Direction - S/E),400,6
13,15,Mid, H,689,Middle_Unit,8137779,11811,5/12/2012,north,8. Normal (Poor Direction - N/W),400,4.5
44,26,High, H,708,Large_Unit,8600076,12147,5/12/2012,north,1. Premium Plus (Full Harbour),650,9
3,8,Low, B,489,Small_Unit,5800029,11861,4/12/2012,east,6. Normal (Good Direction - S/E),400,6
43,4,Low, F,897,Large_Unit,10700313,11929,3/12/2012,west,3. Premium Partial (Gap Harbour View),700,8
30,15,Mid, D,583,Middle_Unit,7180228,12316,3/12/2012,south,6. Normal (Good Direction - S/E),500,6
37,25,Mid, G,1015,Large_Unit,16380070,16138,30/11/2012,west,3. Premium Partial (Gap Harbour View),600,4.5
25,8,Low, E,580,Middle_Unit,7280160,12552,30/11/2012,south,6. Normal (Good Direction - S/E),200,6
29,4,Low, F,580,Middle_Unit,6000100,10345,30/11/2012,west,8. Normal (Poor Direction - N/W),400,4.5
32,30,High, D,580,Middle_Unit,7549860,13017,30/11/2012,south,6. Normal (Good Direction - S/E),500,6
43,27,High, D,922,Large_Unit,13000200,14100,29/11/2012,south,6. Normal (Good Direction - S/E),700,6
25,11,Mid, B,702,Large_Unit,8930142,12721,28/11/2012,east,6. Normal (Good Direction - S/E),200,6
6,20,Mid, D,762,Large_Unit,9199626,12073,28/11/2012,south,2. Premium (Full Mountain),460,8.5
29,5,Low, G,580,Middle_Unit,7849720,13534,28/11/2012,west,8. Normal (Poor Direction - N/W),400,4.5
58,21,Mid, G,717,Large_Unit,8200329,11437,28/11/2012,west,8. Normal (Poor Direction - N/W),200,4.5
39,5,Low, F,897,Large_Unit,10450050,11650,27/11/2012,west,8. Normal (Poor Direction - N/W),600,4.5
42,13,Mid, A,1114,Large_Unit,17399566,15619,27/11/2012,north,1. Premium Plus (Full Harbour),650,9
54,16,Mid, F,587,Middle_Unit,7599889,12947,27/11/2012,west,3. Premium Partial (Gap Harbour View),650,8
57,6,Low, D,760,Large_Unit,10399840,13684,26/11/2012,south,6. Normal (Good Direction - S/E),200,6
34,10,Low, F,897,Large_Unit,10650081,11873,23/11/2012,west,3. Premium Partial (Gap Harbour View),650,8
42,13,Mid, A,1114,Large_Unit,17399566,15619,22/11/2012,north,1. Premium Plus (Full Harbour),650,9
27,13,Mid, G,530,Small_Unit,5039770,9509,22/11/2012,west,8. Normal (Poor Direction - N/W),400,4.5
12,3,Low, A,593,Middle_Unit,6980203,11771,22/11/2012,north,8. Normal (Poor Direction - N/W),400,4.5
3,14,Mid, B,489,Small_Unit,5750151,11759,22/11/2012,east,6. Normal (Good Direction - S/E),400,6
48,21,Mid, E,503,Small_Unit,5999784,11928,21/11/2012,south,6. Normal (Good Direction - S/E),500,6
27,21,Mid, C,703,Large_Unit,9079948,12916,20/11/2012,east,6. Normal (Good Direction - S/E),400,6
29,4,Low, B,580,Middle_Unit,7150240,12328,19/11/2012,east,6. Normal (Good Direction - S/E),400,6
