Block,Floor,FloorLevel,Room,Size,Size_Category,Price,AvgPrice,Date,Direction,View,Distance,View_Score
9,16,Mid, H,327,Small_Unit,2400000,7339,19/1/2012,North East,6. Normal (Good Direction - S/E),600.0,6.0
35,36,High, D,707,Large_Unit,5750000,8133,19/1/2012,South,10. Poor Street (Busy Road),320.0,2.0
41,29,High, F,284,Small_Unit,2390000,8415,19/1/2012,East,9. Poor Close (Wall View),220.0,3.0
39,15,Mid, F,284,Small_Unit,2230000,7852,17/1/2012,West,9. Poor Close (Wall View),180.0,3.0
8,19,Mid, D,327,Small_Unit,2260000,6911,17/1/2012,South West,6. Normal (Good Direction - S/E),620.0,6.0
37,29,High, G,304,Small_Unit,2300000,7566,16/1/2012,North,5. Good Internal (Pool/Garden/Mall),150.0,6.5
37,24,Mid, F,284,Small_Unit,2350000,8275,13/1/2012,West,9. Poor Close (Wall View),150.0,3.0
17,13,Mid, A,451,Middle_Unit,3130000,6940,12/1/2012,North West,8. Normal (Poor Direction - N/W),520.0,4.5
28,7,Low, C,688,Large_Unit,4528000,6581,12/1/2012,West,9. Poor Close (Wall View),480.0,3.0
29,29,High, H,327,Small_Unit,2480000,7584,11/1/2012,South,9. Poor Close (Wall View),450.0,3.0
3,17,Mid, A,451,Middle_Unit,3350000,7428,11/1/2012,North West,2. Premium (Full River - West/Sun),700.0,8.5
18,27,High, E,504,Middle_Unit,3600000,7143,11/1/2012,South East,6. Normal (Good Direction - S/E),550.0,6.0
44,32,High, H,304,Small_Unit,2500000,8224,11/1/2012,North,9. Poor Close (Wall View),150.0,3.0
4,18,Mid, B,819,Large_Unit,5800000,7082,10/1/2012,North West,2. Premium (Full River - West/Sun),720.0,8.5
2,15,Mid, E,451,Middle_Unit,3428000,7601,10/1/2012,South East,3. Premium Partial (Slivers of Water/Park),680.0,8.0
13,22,Mid, C,853,Large_Unit,5800000,6800,9/1/2012,South West,3. Premium Partial (Slivers of Water/Park),700.0,8.0
38,16,Mid, G,304,Small_Unit,2280000,7500,5/1/2012,North,10. Poor Street (Busy Road),150.0,2.0
43,24,Mid, G,304,Small_Unit,2300000,7566,4/1/2012,North,9. Poor Close (Wall View),220.0,3.0
27,3,Low, B,688,Large_Unit,4730000,6875,4/1/2012,East,9. Poor Close (Wall View),450.0,3.0
23,14,Mid, B,451,Middle_Unit,3498000,7756,30/12/2011,North West,8. Normal (Poor Direction - N/W),350.0,4.5
23,8,Low, F,451,Middle_Unit,3268000,7246,30/12/2011,South East,6. Normal (Good Direction - S/E),350.0,6.0
40,14,Mid, B,284,Small_Unit,2280000,8028,29/12/2011,East,9. Poor Close (Wall View),200.0,3.0
21,26,High, B,451,Middle_Unit,3375000,7483,23/12/2011,North West,8. Normal (Poor Direction - N/W),500.0,4.5
24,23,Mid, B,447,Middle_Unit,3450000,7718,23/12/2011,East,9. Poor Close (Wall View),380.0,3.0
31,11,Mid, C,327,Small_Unit,2230000,6820,23/12/2011,West,9. Poor Close (Wall View),400.0,3.0
6,2,Low, D,853,Large_Unit,5000000,5862,23/12/2011,South West,11. Poor Highway (Tai Chung Kiu Noise Penalty),720.0,1.0
40,7,Low, G,304,Small_Unit,2280000,7500,23/12/2011,North,10. Poor Street (Busy Road),200.0,2.0
40,30,High, G,304,Small_Unit,2398000,7888,21/12/2011,North,10. Poor Street (Busy Road),200.0,2.0
26,2,Low, H,326,Small_Unit,2150000,6595,21/12/2011,East,10. Poor Street (Busy Road),420.0,2.0
30,12,Mid, E,451,Middle_Unit,3500000,7761,19/12/2011,North,9. Poor Close (Wall View),420.0,3.0
37,27,High, C,304,Small_Unit,2390000,7862,15/12/2011,South,9. Poor Close (Wall View),150.0,3.0
30,21,Mid, B,451,Middle_Unit,3630000,8049,14/12/2011,South,5. Good Internal (Pool/Garden/Mall),420.0,6.5
37,19,Mid, E,284,Small_Unit,2250000,7923,13/12/2011,West,9. Poor Close (Wall View),150.0,3.0
46,14,Mid, D,304,Small_Unit,2230000,7336,13/12/2011,South,6. Normal (Good Direction - S/E),180.0,6.0
18,11,Mid, F,484,Middle_Unit,3750000,7748,12/12/2011,South East,6. Normal (Good Direction - S/E),550.0,6.0
37,29,High, D,304,Small_Unit,2200000,7237,9/12/2011,South,9. Poor Close (Wall View),150.0,3.0
29,9,Low, H,327,Small_Unit,2380000,7278,9/12/2011,South,9. Poor Close (Wall View),450.0,3.0
10,6,Low, E,451,Middle_Unit,3200000,7095,8/12/2011,South East,1. Premium Plus (Full River/Park),580.0,9.0
16,15,Mid, F,451,Middle_Unit,3610000,8004,8/12/2011,South East,6. Normal (Good Direction - S/E),500.0,6.0
39,7,Low, B,284,Small_Unit,2138000,7528,7/12/2011,East,9. Poor Close (Wall View),180.0,3.0
44,29,High, H,304,Small_Unit,2438000,8020,6/12/2011,North,9. Poor Close (Wall View),150.0,3.0
10,24,Mid, G,327,Small_Unit,2517000,7697,5/12/2011,North East,1. Premium Plus (Full River/Park),580.0,9.0
20,9,Low, F,451,Middle_Unit,3180000,7051,2/12/2011,South East,6. Normal (Good Direction - S/E),520.0,6.0
50,25,Mid, B,284,Small_Unit,2270000,7993,1/12/2011,North West,8. Normal (Poor Direction - N/W),250.0,4.5
52,31,High, C,304,Small_Unit,2390000,7862,1/12/2011,South West,6. Normal (Good Direction - S/E),280.0,6.0
37,10,Low, H,304,Small_Unit,2250000,7401,29/11/2011,North,5. Good Internal (Pool/Garden/Mall),150.0,6.5
50,17,Mid, D,304,Small_Unit,2340000,7697,28/11/2011,South West,6. Normal (Good Direction - S/E),250.0,6.0
45,20,Mid, G,304,Small_Unit,2288000,7526,28/11/2011,North,9. Poor Close (Wall View),150.0,3.0
29,21,Mid, C,327,Small_Unit,2538000,7761,24/11/2011,West,10. Poor Street (Busy Road),450.0,2.0
32,10,Low, D,327,Small_Unit,2300000,7034,22/11/2011,West,9. Poor Close (Wall View),380.0,3.0
43,13,Mid, B,284,Small_Unit,2190000,7711,21/11/2011,West,9. Poor Close (Wall View),220.0,3.0
29,5,Low, G,327,Small_Unit,2400000,7339,21/11/2011,South,9. Poor Close (Wall View),450.0,3.0
45,28,High, G,304,Small_Unit,2280000,7500,21/11/2011,North,9. Poor Close (Wall View),150.0,3.0
38,20,Mid, G,304,Small_Unit,2450000,8059,21/11/2011,North,10. Poor Street (Busy Road),150.0,2.0
17,5,Low, F,451,Middle_Unit,3150000,6984,18/11/2011,South East,6. Normal (Good Direction - S/E),520.0,6.0
42,26,High, C,304,Small_Unit,2600000,8553,18/11/2011,South,6. Normal (Good Direction - S/E),200.0,6.0
50,6,Low, D,304,Small_Unit,2310000,7599,17/11/2011,South West,6. Normal (Good Direction - S/E),250.0,6.0
44,27,High, A,284,Small_Unit,2350000,8275,16/11/2011,West,9. Poor Close (Wall View),150.0,3.0
19,7,Low, B,451,Middle_Unit,3300000,7317,15/11/2011,North West,8. Normal (Poor Direction - N/W),550.0,4.5
44,16,Mid, B,284,Small_Unit,2200000,7746,15/11/2011,West,9. Poor Close (Wall View),150.0,3.0
39,12,Mid, A,284,Small_Unit,2360000,8310,15/11/2011,East,9. Poor Close (Wall View),180.0,3.0
32,25,Mid, G,327,Small_Unit,2500000,7645,14/11/2011,East,10. Poor Street (Busy Road),380.0,2.0
41,11,Mid, E,284,Small_Unit,2100000,7394,14/11/2011,East,9. Poor Close (Wall View),220.0,3.0
48,28,High, H,304,Small_Unit,2100000,6908,11/11/2011,North,10. Poor Street (Busy Road),200.0,2.0
32,5,Low, D,327,Small_Unit,2150000,6575,10/11/2011,West,9. Poor Close (Wall View),380.0,3.0
40,5,Low, A,284,Small_Unit,2000000,7042,10/11/2011,East,9. Poor Close (Wall View),200.0,3.0
48,12,Mid, D,304,Small_Unit,2245000,7385,10/11/2011,South,6. Normal (Good Direction - S/E),200.0,6.0
52,22,Mid, G,304,Small_Unit,2200000,7237,10/11/2011,North East,6. Normal (Good Direction - S/E),280.0,6.0
41,20,Mid, D,304,Small_Unit,2000000,6579,8/11/2011,South,6. Normal (Good Direction - S/E),220.0,6.0
49,14,Mid, D,304,Small_Unit,2150000,7072,8/11/2011,South West,6. Normal (Good Direction - S/E),220.0,6.0
23,24,Mid, C,327,Small_Unit,2490000,7615,7/11/2011,South West,6. Normal (Good Direction - S/E),350.0,6.0
35,7,Low, D,707,Large_Unit,4900000,6931,4/11/2011,South,10. Poor Street (Busy Road),320.0,2.0
46,22,Mid, G,304,Small_Unit,2340000,7697,3/11/2011,North,10. Poor Street (Busy Road),180.0,2.0
24,16,Mid, D,326,Small_Unit,2438000,7479,3/11/2011,West,10. Poor Street (Busy Road),380.0,2.0
2,26,High, H,327,Small_Unit,2560000,7829,2/11/2011,North East,2. Premium (Full River - West/Sun),680.0,8.5
24,5,Low, E,447,Middle_Unit,3200000,7159,2/11/2011,North,8. Normal (Poor Direction - N/W),380.0,4.5
10,18,Mid, H,327,Small_Unit,2370000,7248,28/10/2011,North East,1. Premium Plus (Full River/Park),580.0,9.0
49,17,Mid, B,284,Small_Unit,2230000,7852,28/10/2011,North West,4. Good Open (High Floor City),220.0,7.0
46,19,Mid, B,284,Small_Unit,2160000,7606,27/10/2011,West,10. Poor Street (Busy Road),180.0,2.0
30,16,Mid, G,327,Small_Unit,2530000,7737,26/10/2011,East,9. Poor Close (Wall View),420.0,3.0
41,10,Low, H,304,Small_Unit,2230000,7336,24/10/2011,North,10. Poor Street (Busy Road),220.0,2.0
38,13,Mid, F,284,Small_Unit,2250000,7923,24/10/2011,West,9. Poor Close (Wall View),150.0,3.0
39,30,High, A,284,Small_Unit,2500000,8803,21/10/2011,East,9. Poor Close (Wall View),180.0,3.0
16,30,High, C,327,Small_Unit,2598000,7945,21/10/2011,South West,6. Normal (Good Direction - S/E),500.0,6.0
31,26,High, D,327,Small_Unit,2600000,7951,21/10/2011,West,9. Poor Close (Wall View),400.0,3.0
47,15,Mid, D,304,Small_Unit,2330000,7664,20/10/2011,South,6. Normal (Good Direction - S/E),180.0,6.0
20,16,Mid, C,327,Small_Unit,2595000,7936,20/10/2011,South West,6. Normal (Good Direction - S/E),520.0,6.0
17,25,Mid, G,327,Small_Unit,2400000,7339,20/10/2011,North East,6. Normal (Good Direction - S/E),520.0,6.0
46,30,High, C,304,Small_Unit,2400000,7895,20/10/2011,South,6. Normal (Good Direction - S/E),180.0,6.0
3,6,Low, H,327,Small_Unit,2000000,6116,18/10/2011,North East,2. Premium (Full River - West/Sun),700.0,8.5
48,16,Mid, F,284,Small_Unit,2300000,8099,18/10/2011,East,10. Poor Street (Busy Road),200.0,2.0
48,10,Low, D,304,Small_Unit,2180000,7171,18/10/2011,South,6. Normal (Good Direction - S/E),200.0,6.0
24,27,High, C,326,Small_Unit,2443800,7496,17/10/2011,West,10. Poor Street (Busy Road),380.0,2.0
40,5,Low, B,284,Small_Unit,2130000,7500,17/10/2011,East,9. Poor Close (Wall View),200.0,3.0
38,7,Low, G,304,Small_Unit,2325000,7648,14/10/2011,North,10. Poor Street (Busy Road),150.0,2.0
52,31,High, D,304,Small_Unit,2430000,7993,14/10/2011,South West,6. Normal (Good Direction - S/E),280.0,6.0
23,14,Mid, C,327,Small_Unit,2520000,7706,14/10/2011,South West,6. Normal (Good Direction - S/E),350.0,6.0
42,29,High, C,304,Small_Unit,1920000,6316,14/10/2011,South,6. Normal (Good Direction - S/E),200.0,6.0
39,14,Mid, E,284,Small_Unit,2250000,7923,14/10/2011,West,9. Poor Close (Wall View),180.0,3.0
14,8,Low, C,853,Large_Unit,5700000,6682,14/10/2011,South West,6. Normal (Good Direction - S/E),680.0,6.0
35,29,High, C,707,Large_Unit,5600000,7921,13/10/2011,North,4. Good Open (High Floor City),320.0,7.0
17,19,Mid, A,451,Middle_Unit,3480000,7716,13/10/2011,North West,8. Normal (Poor Direction - N/W),520.0,4.5
40,28,High, F,284,Small_Unit,2475000,8715,13/10/2011,West,10. Poor Street (Busy Road),200.0,2.0
45,10,Low, B,284,Small_Unit,2350000,8275,12/10/2011,West,9. Poor Close (Wall View),150.0,3.0
19,1,Low, D,327,Small_Unit,2100000,6422,11/10/2011,South West,6. Normal (Good Direction - S/E),550.0,6.0
37,10,Low, G,304,Small_Unit,2355000,7747,11/10/2011,North,5. Good Internal (Pool/Garden/Mall),150.0,6.5
16,6,Low, F,451,Middle_Unit,3350000,7428,11/10/2011,South East,6. Normal (Good Direction - S/E),500.0,6.0
9,20,Mid, F,451,Middle_Unit,3500000,7761,11/10/2011,South East,6. Normal (Good Direction - S/E),600.0,6.0
9,10,Low, E,451,Middle_Unit,3580000,7938,11/10/2011,South East,4. Good Open (High Floor City),600.0,7.0
52,4,Low, G,304,Small_Unit,2180000,7171,11/10/2011,North East,6. Normal (Good Direction - S/E),280.0,6.0
27,20,Mid, A,688,Large_Unit,5430000,7892,11/10/2011,East,9. Poor Close (Wall View),450.0,3.0
45,28,High, H,304,Small_Unit,2400000,7895,10/10/2011,North,9. Poor Close (Wall View),150.0,3.0
46,8,Low, F,284,Small_Unit,2300000,8099,10/10/2011,East,9. Poor Close (Wall View),180.0,3.0
52,21,Mid, E,284,Small_Unit,2310000,8134,10/10/2011,South East,6. Normal (Good Direction - S/E),280.0,6.0
24,24,Mid, G,326,Small_Unit,2520000,7730,7/10/2011,South,10. Poor Street (Busy Road),380.0,2.0
21,16,Mid, A,451,Middle_Unit,3360000,7450,7/10/2011,North West,8. Normal (Poor Direction - N/W),500.0,4.5
41,4,Low, C,304,Small_Unit,2150000,7072,7/10/2011,South,6. Normal (Good Direction - S/E),220.0,6.0
49,8,Low, H,304,Small_Unit,2338000,7691,7/10/2011,North East,6. Normal (Good Direction - S/E),220.0,6.0
36,24,Mid, D,307,Small_Unit,2400000,7818,7/10/2011,East,6. Normal (Good Direction - S/E),300.0,6.0
51,10,Low, D,304,Small_Unit,2250000,7401,7/10/2011,South West,6. Normal (Good Direction - S/E),280.0,6.0
45,21,Mid, B,284,Small_Unit,2240000,7887,7/10/2011,West,9. Poor Close (Wall View),150.0,3.0
44,9,Low, C,304,Small_Unit,2000000,6579,7/10/2011,South,6. Normal (Good Direction - S/E),150.0,6.0
19,25,Mid, D,327,Small_Unit,2490000,7615,7/10/2011,South West,6. Normal (Good Direction - S/E),550.0,6.0
46,14,Mid, F,284,Small_Unit,2350000,8275,7/10/2011,East,9. Poor Close (Wall View),180.0,3.0
4,26,High, C,853,Large_Unit,6980000,8183,7/10/2011,South West,2. Premium (Full River - West/Sun),720.0,8.5
39,27,High, C,304,Small_Unit,2360000,7763,7/10/2011,South,9. Poor Close (Wall View),180.0,3.0
3,9,Low, H,327,Small_Unit,2393000,7318,7/10/2011,North East,2. Premium (Full River - West/Sun),700.0,8.5
48,18,Mid, C,304,Small_Unit,2450000,8059,6/10/2011,South,6. Normal (Good Direction - S/E),200.0,6.0
11,21,Mid, F,484,Middle_Unit,3700000,7645,6/10/2011,South East,1. Premium Plus (Full River/Park),550.0,9.0
48,19,Mid, A,284,Small_Unit,2360000,8310,6/10/2011,West,9. Poor Close (Wall View),200.0,3.0
1,2,Low, C,327,Small_Unit,2120000,6483,4/10/2011,South West,2. Premium (Full River - West/Sun),650.0,8.5
17,17,Mid, E,451,Middle_Unit,3370000,7472,4/10/2011,South East,6. Normal (Good Direction - S/E),520.0,6.0
39,3,Low, B,284,Small_Unit,2050000,7218,4/10/2011,East,9. Poor Close (Wall View),180.0,3.0
49,28,High, E,284,Small_Unit,2310000,8134,3/10/2011,South East,6. Normal (Good Direction - S/E),220.0,6.0
37,6,Low, E,284,Small_Unit,2280000,8028,3/10/2011,West,9. Poor Close (Wall View),150.0,3.0
45,17,Mid, B,284,Small_Unit,2376000,8366,30/9/2011,West,9. Poor Close (Wall View),150.0,3.0
45,27,High, C,304,Small_Unit,2280000,7500,30/9/2011,South,6. Normal (Good Direction - S/E),150.0,6.0
26,13,Mid, B,447,Middle_Unit,3380000,7562,30/9/2011,North,8. Normal (Poor Direction - N/W),420.0,4.5
21,13,Mid, B,451,Middle_Unit,3250000,7206,30/9/2011,North West,8. Normal (Poor Direction - N/W),500.0,4.5
45,3,Low, D,304,Small_Unit,2200000,7237,30/9/2011,South,6. Normal (Good Direction - S/E),150.0,6.0
7,8,Low, E,504,Middle_Unit,3750000,7440,30/9/2011,South East,3. Premium Partial (Slivers of Water/Park),600.0,6.0
30,22,Mid, E,451,Middle_Unit,3850000,8537,30/9/2011,North,9. Poor Close (Wall View),420.0,3.0
40,8,Low, H,304,Small_Unit,2320000,7632,30/9/2011,North,10. Poor Street (Busy Road),200.0,2.0
41,7,Low, B,284,Small_Unit,2050000,7218,30/9/2011,West,10. Poor Street (Busy Road),220.0,2.0
52,29,High, E,284,Small_Unit,2290000,8063,30/9/2011,South East,6. Normal (Good Direction - S/E),280.0,6.0
39,7,Low, E,284,Small_Unit,2260000,7958,30/9/2011,West,9. Poor Close (Wall View),180.0,3.0
18,1,Low, E,504,Middle_Unit,3370000,6687,28/9/2011,South East,6. Normal (Good Direction - S/E),550.0,6.0
45,17,Mid, F,284,Small_Unit,2400000,8451,28/9/2011,East,10. Poor Street (Busy Road),150.0,2.0
36,20,Mid, F,478,Middle_Unit,3790000,7929,28/9/2011,South,5. Good Internal (Pool/Garden/Mall),300.0,6.5
41,4,Low, G,304,Small_Unit,2076000,6829,28/9/2011,North,10. Poor Street (Busy Road),220.0,2.0
29,25,Mid, B,451,Middle_Unit,3550000,7871,28/9/2011,East,9. Poor Close (Wall View),450.0,3.0
37,18,Mid, H,304,Small_Unit,2270000,7467,28/9/2011,North,5. Good Internal (Pool/Garden/Mall),150.0,6.5
47,11,Mid, H,304,Small_Unit,2345000,7714,28/9/2011,North,10. Poor Street (Busy Road),180.0,2.0
51,6,Low, H,304,Small_Unit,2260000,7434,27/9/2011,North East,6. Normal (Good Direction - S/E),280.0,6.0
46,24,Mid, E,284,Small_Unit,2220000,7817,27/9/2011,East,9. Poor Close (Wall View),180.0,3.0
26,6,Low, F,447,Middle_Unit,3420000,7651,27/9/2011,South,10. Poor Street (Busy Road),420.0,2.0
52,7,Low, C,304,Small_Unit,2220000,7303,27/9/2011,South West,6. Normal (Good Direction - S/E),280.0,6.0
21,4,Low, H,327,Small_Unit,2150000,6575,27/9/2011,North East,6. Normal (Good Direction - S/E),500.0,6.0
24,11,Mid, D,326,Small_Unit,2308000,7080,27/9/2011,West,10. Poor Street (Busy Road),380.0,2.0
49,23,Mid, G,304,Small_Unit,2380000,7829,26/9/2011,North East,6. Normal (Good Direction - S/E),220.0,6.0
32,5,Low, B,451,Middle_Unit,3360000,7450,26/9/2011,South,5. Good Internal (Pool/Garden/Mall),380.0,6.5
40,9,Low, D,304,Small_Unit,2198000,7230,23/9/2011,South,9. Poor Close (Wall View),200.0,3.0
50,16,Mid, B,284,Small_Unit,2290000,8063,23/9/2011,North West,8. Normal (Poor Direction - N/W),250.0,4.5
44,11,Mid, F,284,Small_Unit,2278000,8021,23/9/2011,East,9. Poor Close (Wall View),150.0,3.0
38,23,Mid, H,304,Small_Unit,2320000,7632,22/9/2011,North,10. Poor Street (Busy Road),150.0,2.0
39,8,Low, G,304,Small_Unit,2290000,7533,22/9/2011,North,10. Poor Street (Busy Road),180.0,2.0
49,26,High, H,304,Small_Unit,2288000,7526,22/9/2011,North East,6. Normal (Good Direction - S/E),220.0,6.0
17,3,Low, G,327,Small_Unit,2138000,6538,21/9/2011,North East,6. Normal (Good Direction - S/E),520.0,6.0
39,21,Mid, B,284,Small_Unit,2188000,7704,21/9/2011,East,9. Poor Close (Wall View),180.0,3.0
41,22,Mid, H,304,Small_Unit,2388000,7855,21/9/2011,North,10. Poor Street (Busy Road),220.0,2.0
21,23,Mid, C,327,Small_Unit,2410000,7370,21/9/2011,South West,6. Normal (Good Direction - S/E),500.0,6.0
39,9,Low, A,284,Small_Unit,2255000,7940,21/9/2011,East,9. Poor Close (Wall View),180.0,3.0
44,29,High, F,284,Small_Unit,2360000,8310,21/9/2011,East,9. Poor Close (Wall View),150.0,3.0
51,26,High, D,304,Small_Unit,2250000,7401,21/9/2011,South West,6. Normal (Good Direction - S/E),280.0,6.0
41,15,Mid, A,284,Small_Unit,2420000,8521,21/9/2011,West,10. Poor Street (Busy Road),220.0,2.0
39,25,Mid, C,304,Small_Unit,2280000,7500,20/9/2011,South,9. Poor Close (Wall View),180.0,3.0
36,29,High, D,307,Small_Unit,2390000,7785,20/9/2011,East,6. Normal (Good Direction - S/E),300.0,6.0
19,5,Low, C,327,Small_Unit,2200000,6728,20/9/2011,South West,6. Normal (Good Direction - S/E),550.0,6.0
42,3,Low, C,304,Small_Unit,2020000,6645,20/9/2011,South,6. Normal (Good Direction - S/E),200.0,6.0
17,24,Mid, G,327,Small_Unit,2360000,7217,20/9/2011,North East,6. Normal (Good Direction - S/E),520.0,6.0
3,3,Low, A,451,Middle_Unit,3000000,6652,20/9/2011,North West,2. Premium (Full River - West/Sun),700.0,8.5
40,11,Mid, D,304,Small_Unit,2260000,7434,19/9/2011,South,9. Poor Close (Wall View),200.0,3.0
44,16,Mid, E,284,Small_Unit,2230000,7852,19/9/2011,East,9. Poor Close (Wall View),150.0,3.0
42,29,High, D,304,Small_Unit,1980000,6513,19/9/2011,South,6. Normal (Good Direction - S/E),200.0,6.0
50,32,High, C,304,Small_Unit,2358800,7759,19/9/2011,South West,6. Normal (Good Direction - S/E),250.0,6.0
44,23,Mid, F,284,Small_Unit,2300000,8099,16/9/2011,East,9. Poor Close (Wall View),150.0,3.0
23,16,Mid, A,451,Middle_Unit,3350000,7428,16/9/2011,North West,8. Normal (Poor Direction - N/W),350.0,4.5
47,27,High, E,284,Small_Unit,2328000,8197,16/9/2011,East,9. Poor Close (Wall View),180.0,3.0
37,7,Low, F,284,Small_Unit,2230000,7852,16/9/2011,West,9. Poor Close (Wall View),150.0,3.0
48,24,Mid, B,284,Small_Unit,2420000,8521,16/9/2011,West,9. Poor Close (Wall View),200.0,3.0
36,17,Mid, E,478,Middle_Unit,3580000,7490,16/9/2011,South,5. Good Internal (Pool/Garden/Mall),300.0,6.5
9,18,Mid, C,327,Small_Unit,2430000,7431,16/9/2011,South West,6. Normal (Good Direction - S/E),600.0,6.0
46,20,Mid, C,304,Small_Unit,2340000,7697,16/9/2011,South,6. Normal (Good Direction - S/E),180.0,6.0
42,30,High, A,284,Small_Unit,2250000,7923,15/9/2011,West,9. Poor Close (Wall View),200.0,3.0
8,10,Low, F,451,Middle_Unit,3158000,7002,15/9/2011,South East,6. Normal (Good Direction - S/E),620.0,6.0
19,13,Mid, G,327,Small_Unit,2150000,6575,15/9/2011,North East,6. Normal (Good Direction - S/E),550.0,6.0
39,31,High, H,304,Small_Unit,2350000,7730,15/9/2011,North,10. Poor Street (Busy Road),180.0,2.0
30,9,Low, D,327,Small_Unit,2290000,7003,15/9/2011,West,10. Poor Street (Busy Road),420.0,2.0
2,2,Low, H,327,Small_Unit,2000000,6116,15/9/2011,North East,2. Premium (Full River - West/Sun),680.0,8.5
52,32,High, D,304,Small_Unit,2370000,7796,15/9/2011,South West,6. Normal (Good Direction - S/E),280.0,6.0
36,25,Mid, H,307,Small_Unit,2358000,7681,14/9/2011,West,10. Poor Street (Busy Road),300.0,2.0
45,32,High, D,304,Small_Unit,2550000,8388,14/9/2011,South,6. Normal (Good Direction - S/E),150.0,6.0
2,11,Mid, C,327,Small_Unit,2300000,7034,14/9/2011,South West,2. Premium (Full River - West/Sun),680.0,8.5
10,14,Mid, H,327,Small_Unit,2350000,7187,12/9/2011,North East,1. Premium Plus (Full River/Park),580.0,9.0
52,18,Mid, A,284,Small_Unit,2300000,8099,12/9/2011,North West,8. Normal (Poor Direction - N/W),280.0,4.5
1,27,High, C,327,Small_Unit,2538000,7761,12/9/2011,South West,2. Premium (Full River - West/Sun),650.0,8.5
49,18,Mid, E,284,Small_Unit,2350000,8275,12/9/2011,South East,6. Normal (Good Direction - S/E),220.0,6.0
42,21,Mid, H,304,Small_Unit,2280000,7500,12/9/2011,North,9. Poor Close (Wall View),200.0,3.0
43,14,Mid, H,304,Small_Unit,2100000,6908,12/9/2011,North,9. Poor Close (Wall View),220.0,3.0
40,16,Mid, C,304,Small_Unit,2200000,7237,12/9/2011,South,9. Poor Close (Wall View),200.0,3.0
10,26,High, H,327,Small_Unit,2380000,7278,12/9/2011,North East,1. Premium Plus (Full River/Park),580.0,9.0
27,11,Mid, D,688,Large_Unit,5300000,7703,12/9/2011,West,10. Poor Street (Busy Road),450.0,2.0
49,18,Mid, D,304,Small_Unit,2310000,7599,9/9/2011,South West,6. Normal (Good Direction - S/E),220.0,6.0
1,17,Mid, D,327,Small_Unit,2350000,7187,9/9/2011,South West,2. Premium (Full River - West/Sun),650.0,8.5
41,21,Mid, E,284,Small_Unit,2288000,8056,8/9/2011,East,9. Poor Close (Wall View),220.0,3.0
2,6,Low, H,327,Small_Unit,2290000,7003,8/9/2011,North East,2. Premium (Full River - West/Sun),680.0,8.5
26,28,High, D,326,Small_Unit,2328000,7141,8/9/2011,West,9. Poor Close (Wall View),420.0,3.0
1,9,Low, C,327,Small_Unit,2400000,7339,8/9/2011,South West,2. Premium (Full River - West/Sun),650.0,8.5
37,6,Low, G,304,Small_Unit,2350000,7730,7/9/2011,North,5. Good Internal (Pool/Garden/Mall),150.0,6.5
43,11,Mid, C,304,Small_Unit,2278000,7493,7/9/2011,South,6. Normal (Good Direction - S/E),220.0,6.0
9,13,Mid, H,327,Small_Unit,2350000,7187,7/9/2011,North East,6. Normal (Good Direction - S/E),600.0,6.0
49,23,Mid, C,304,Small_Unit,2380000,7829,7/9/2011,South West,6. Normal (Good Direction - S/E),220.0,6.0
36,25,Mid, G,307,Small_Unit,2360000,7687,6/9/2011,West,10. Poor Street (Busy Road),300.0,2.0
32,24,Mid, F,451,Middle_Unit,3388000,7512,6/9/2011,North,10. Poor Street (Busy Road),380.0,2.0
19,10,Low, D,327,Small_Unit,2500000,7645,6/9/2011,South West,6. Normal (Good Direction - S/E),550.0,6.0
52,30,High, F,284,Small_Unit,2330000,8204,5/9/2011,South East,6. Normal (Good Direction - S/E),280.0,6.0
8,26,High, B,451,Middle_Unit,3600000,7982,5/9/2011,North West,8. Normal (Poor Direction - N/W),620.0,4.5
46,11,Mid, D,304,Small_Unit,2260000,7434,5/9/2011,South,6. Normal (Good Direction - S/E),180.0,6.0
41,4,Low, D,304,Small_Unit,2050000,6743,5/9/2011,South,6. Normal (Good Direction - S/E),220.0,6.0
51,9,Low, F,284,Small_Unit,2438000,8585,5/9/2011,South East,6. Normal (Good Direction - S/E),280.0,6.0
30,16,Mid, C,327,Small_Unit,2458000,7517,5/9/2011,West,10. Poor Street (Busy Road),420.0,2.0
45,20,Mid, A,284,Small_Unit,2170000,7641,5/9/2011,West,9. Poor Close (Wall View),150.0,3.0
28,1,Low, C,688,Large_Unit,4230000,6148,5/9/2011,West,9. Poor Close (Wall View),480.0,3.0
47,21,Mid, D,304,Small_Unit,2350000,7730,5/9/2011,South,6. Normal (Good Direction - S/E),180.0,6.0
44,3,Low, H,304,Small_Unit,2000000,6579,5/9/2011,North,9. Poor Close (Wall View),150.0,3.0
39,32,High, B,284,Small_Unit,2420000,8521,5/9/2011,East,9. Poor Close (Wall View),180.0,3.0
19,27,High, F,451,Middle_Unit,3438000,7623,5/9/2011,South East,6. Normal (Good Direction - S/E),550.0,6.0
2,21,Mid, E,451,Middle_Unit,3480000,7716,2/9/2011,South East,3. Premium Partial (Slivers of Water/Park),680.0,8.0
3,6,Low, D,327,Small_Unit,2238000,6844,2/9/2011,South West,2. Premium (Full River - West/Sun),700.0,8.5
46,17,Mid, H,304,Small_Unit,1900000,6250,2/9/2011,North,10. Poor Street (Busy Road),180.0,2.0
